formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag,B_site,is_semiconductor,B_site_encoded,Model_Predicted_BG,Error
LaMnO3,10.474801,5.716901,6.227644206,1.6926,1.172,0.8775,1.26,1.1,1.55,3.44,0.5575462,-0.52,1.461112979,0.804651894,0.696428571,332.1145957,4.836735523,1.89,0.696428571,0.349526167,0.104515232,1.720833214,-2.275985121,1,Other,1,1,1.580772152514515,-0.11182784748548502
LaMoN3,3.89039,5.83559,7.987789533,1.2238,1.172,0.775,0.63,1.1,2.16,3.04,0.5575462,0.747238,-0.07,0.907045458,1.23015873,171.5619197,5.359535448,0.88,1.23015873,0.347114888,0.068985493,-0.419762765,0.831946418,1,Other,1,1,2.138668242699108,0.9148682426991079
LaMoN3,5.740910484,5.740910484,5.740909642,1.1509,1.172,0.775,0.63,1.1,2.16,3.04,0.5575462,0.747238,-0.07,0.907045458,1.23015873,133.3244203,6.896652452,0.88,1.23015873,8.46e-08,0.088770561,-0.118878811,-0.452157658,1,Other,1,1,2.250074676463626,1.099174676463626
LaMoN3,7.386663758,7.386663758,6.302621913,2.0751,1.172,0.775,0.63,1.1,2.16,3.04,0.5575462,0.747238,-0.07,0.907045458,1.23015873,326.4614816,5.63308226,0.88,1.23015873,0.089088065,0.036253231,1.189471761,-1.076443913,1,Other,1,1,2.0732236104423727,-0.001876389557627256
LaMoN3,7.703679827,7.703679827,3.96224662,0.8051,1.172,0.775,0.63,1.1,2.16,3.04,0.5575462,0.747238,-0.07,0.907045458,1.23015873,162.759049,5.64940749,0.88,1.23015873,0.334562939,0.072716593,1.052675707,-1.774824308,1,Other,1,1,2.094770867274973,1.2896708672749733
LaNiO3,5.433893398,7.718360475,5.556433748,0.356,1.172,0.74,1.26,1.1,1.91,3.44,0.5575462,1.1571612,1.461112979,0.859971711,0.587301587,232.951691,7.002714214,1.53,0.587301587,0.206057989,0.144142111,0.461946265,-0.469000826,1,Other,1,1,1.4746677867117528,1.118667786711753
LaOsN3,10.249577,4.843738,7.218384987,0.0272,1.172,0.673,0.63,1.1,2.2,3.04,0.5575462,1.07766124,-0.07,0.978049784,1.068253968,339.3684175,7.264297937,0.84,1.068253968,0.364323139,0.032891391,1.473760145,-1.906007308,1,Other,1,1,2.3368064397056214,2.3096064397056213
LaReN3,5.374654,7.063151,11.27883928,1.4312,1.172,0.7125,0.63,1.1,1.9,3.04,0.5575462,0.06039664,-0.07,0.9492729,1.130952381,367.7295103,6.631373963,1.14,1.130952381,0.38465397,0.031002608,1.108246182,0.939212882,1,Other,1,1,1.9136360212893377,0.4824360212893377
LaRhO3,5.50481427,5.76156261,7.90193892,0.594,1.172,0.745,1.26,1.1,2.28,3.44,0.5575462,1.142892,1.461112979,0.857827144,0.591269841,250.6205188,7.680766937,1.16,0.591269841,0.2059867,0.134118261,0.143514147,0.153794086,1,Other,1,1,1.6654998346928052,1.0714998346928053
LaSbSe3,4.118099,11.184008,12.255458,0.9761,1.172,0.83,1.013333333,1.1,2.05,2.55,0.5575462,1.04740119,2.020604712,0.838425356,0.819078947,564.4478173,5.85488093,0.5,0.819078947,0.481324984,0.039355519,2.304005248,1.478213654,1,Other,1,1,2.297353724508808,1.3212537245088078
LaScO3,4.078908,4.078908,4.078908,2.8177,1.172,0.885,1.26,1.1,1.36,3.44,0.5575462,0.17938023,1.461112979,0.801838426,0.702380952,67.86279299,5.673387094,2.08,0.702380952,0.0,0.512566986,-1.613986019,-0.080184232,1,Other,1,1,1.5877809034083814,-1.2299190965916185
LaScO3,5.68506091,5.80353077,8.10225831,3.8973,1.172,0.885,1.26,1.1,1.36,3.44,0.5575462,0.17938023,1.461112979,0.801838426,0.702380952,267.3212593,5.761036662,2.08,0.702380952,0.208667569,0.13012144,0.258151209,0.125122394,1,Other,1,1,1.238828791588539,-2.658471208411461
LaScS3,6.58114518,7.21722551,9.64897414,1.6446,1.172,0.885,0.88,1.1,1.36,2.58,0.5575462,0.17938023,2.07710426,0.822210914,1.005681818,458.3031998,4.058837585,1.22,1.005681818,0.207162165,0.039734374,1.357340147,0.052247408,1,Other,1,1,1.8639201492103827,0.21932014921038268
LaSmO3,6.030177,6.214502,8.731912,4.2879,1.229,1.172,1.26,1.17,1.1,3.44,0.162,0.5575462,1.461112979,0.723788897,0.93015873,327.2244469,6.845937156,2.34,0.93015873,0.215876868,0.121190625,0.637938721,0.111762782,0,Other,1,1,1.4989850887801204,-2.7889149112198792
LaTaN3,5.763247,7.116368,8.332836231,0.6895,1.172,0.82,0.63,1.1,1.5,3.04,0.5575462,0.32885923,-0.07,0.878895771,1.301587302,277.6707981,8.656365811,1.54,1.301587302,0.181789469,0.04391903,0.805344584,0.081727891,1,Other,1,1,1.8236058320286876,1.1341058320286876
LaTlO3,3.751911909,3.751911909,13.027912,0.3497,1.3325,1.172,1.26,1.62,1.1,3.44,0.32005319,0.5575462,1.461112979,0.753886185,0.93015873,158.8220221,8.182080686,2.34,0.93015873,0.782520464,0.263131828,-0.435172047,2.183130245,0,Other,1,1,1.98429762785458,1.6345976278545802
LaTmO3,5.85709,6.051442,8.468151,4.414,1.172,1.095,1.26,1.1,1.25,3.44,0.5575462,1.02922,1.461112979,0.73033691,0.869047619,300.1437927,7.874661618,2.19,0.869047619,0.214162681,0.124541467,0.471510492,0.128590137,0,Other,1,1,1.8442188268883695,-2.5697811731116302
LaVN3,3.629583,6.02494145,6.328775638,0.5744,1.172,0.7775,0.63,1.1,1.63,3.04,0.5575462,0.527662,-0.07,0.905434365,1.234126984,131.3865339,5.860940487,1.41,1.234126984,0.277507601,0.090223962,-0.711365555,0.537630757,1,Other,1,1,1.978480788385644,1.4040807883856439
LaWN3,3.88455453,5.851470092,7.958095272,1.7118,1.172,0.766666667,0.63,1.1,2.36,3.04,0.5575462,0.81650082,-0.07,0.912457424,1.216931217,170.604436,7.100723676,0.68,1.216931217,0.345397733,0.069007937,-0.420839314,0.826530918,1,Other,1,1,2.1240307227876585,0.4122307227876585
LaWN3,4.047465765,4.047465765,4.047466475,0.7064,1.172,0.766666667,0.63,1.1,2.36,3.04,0.5575462,0.81650082,-0.07,0.912457424,1.216931217,66.29998166,9.135861941,0.68,1.216931217,1.01e-07,0.1775726,-1.642270772,-0.073146969,1,Other,1,1,2.231408833814778,1.5250088338147783
LaWN3,5.685491361,5.685491361,5.685491077,1.2096,1.172,0.766666667,0.63,1.1,2.36,3.04,0.5575462,0.81650082,-0.07,0.912457424,1.216931217,129.9967779,9.31880757,0.68,1.216931217,2.89e-08,0.090564246,-0.168732762,-0.439754158,1,Other,1,1,2.2279344244651,1.0183344244650998
LaWN3,7.433985812,7.433846762,6.348757924,2.3862,1.172,0.766666667,0.63,1.1,2.36,3.04,0.5575462,0.81650082,-0.07,0.912457424,1.216931217,332.3303937,7.29042532,0.68,1.216931217,0.088588665,0.03542577,1.231802507,-1.087308139,1,Other,1,1,2.1219561488207166,-0.2642438511792835
LaYO3,5.915933,6.123557,8.610897,4.3416,1.172,1.04,1.26,1.1,1.22,3.44,0.5575462,0.3112922,1.461112979,0.747801488,0.825396825,311.943116,5.872769225,2.22,0.825396825,0.217855465,0.117305263,0.542633796,0.134565416,0,Other,1,1,1.6064913504267357,-2.735108649573264
LiAgF3,5.425231,5.465485534,5.704324863,0.2067,1.086666667,0.9,0.705,1.93,0.98,3.98,1.304473,0.61804922,3.401189824,0.789464794,1.276595745,131.6418552,4.334304368,3.0,1.276595745,0.027272561,0.097475891,-0.343781273,-0.317626526,0,Other,1,1,1.6059810005338582,1.399281000533858
LiAgF3,5.425231149,5.704325286,5.465485894,0.3374,1.086666667,0.9,0.705,1.93,0.98,3.98,1.304473,0.61804922,3.401189824,0.789464794,1.276595745,131.6418817,4.334303495,3.0,1.276595745,0.027272579,0.097475871,-0.294141702,-0.385987984,0,Other,1,1,1.601739193361441,1.2643391933614412
LiAgF3,5.431358862,5.431358862,15.230729,0.2356,1.086666667,0.9,0.705,1.93,0.98,3.98,1.304473,0.61804922,3.401189824,0.789464794,1.276595745,389.1063099,4.399125792,3.0,1.276595745,0.650470102,0.032977895,1.158736078,1.930824145,0,Other,1,1,1.9073002844327898,1.6717002844327897
LiAgF3,5.619964,5.270943,9.71852463,0.0885,1.086666667,0.9,0.705,1.93,0.98,3.98,1.304473,0.61804922,3.401189824,0.789464794,1.276595745,243.2556968,4.691161402,3.0,1.276595745,0.360013302,0.052750695,0.295185713,0.560102557,0,Other,1,1,1.8257600536512595,1.7372600536512595
LiAgF3,6.797884998,6.797884998,6.060563828,0.3228,1.086666667,0.9,0.705,1.93,0.98,3.98,1.304473,0.61804922,3.401189824,0.789464794,1.276595745,279.2929365,4.085859636,3.0,1.276595745,0.064970291,0.045944259,0.714874233,-0.862805969,0,Other,1,1,1.6586836831620346,1.3358836831620347
LiAsO3,5.220009522,6.847584682,6.847585503,2.9408,0.9,0.66,1.26,0.98,2.18,3.44,0.61804922,0.8044863,1.461112979,0.795615276,0.523809524,229.1600081,3.763988899,1.26,0.523809524,0.149036045,0.128274366,0.267694897,-0.032860683,0,Other,1,1,1.6415653067263285,-1.2992346932736714
LiAsO3,5.462122369,5.462123678,5.462122762,3.3858,0.9,0.66,1.26,0.98,2.18,3.44,0.61804922,0.8044863,1.461112979,0.795615276,0.523809524,94.39200397,4.569008445,1.26,0.523809524,1.23e-07,0.311417847,-0.369670876,-0.389761788,0,Other,1,1,1.7667398393209783,-1.6190601606790218
LiBiO3,4.94691395,8.88109117,10.77666513,0.1443,1.035,0.9,1.26,2.02,0.98,3.44,0.94236213,0.61804922,1.461112979,0.751414427,0.714285714,473.461939,7.40501012,2.46,0.714285714,0.362576139,0.069351469,1.534972149,0.904825353,0,Other,1,1,1.703766579029868,1.5594665790298678
LiCoF3,5.122774174,5.119782161,7.56879515,2.833,0.9,0.768333333,0.705,0.98,1.88,3.98,0.61804922,0.66225547,3.401189824,0.770414792,1.089834515,171.6104727,3.566730687,2.1,1.089834515,0.238006989,0.054523756,-0.287626264,0.263860641,0,Other,1,1,1.9656651501640698,-0.8673348498359303
LiCoF3,5.133697235,5.133697235,7.547379,3.0432,0.9,0.768333333,0.705,0.98,1.88,3.98,0.61804922,0.66225547,3.401189824,0.770414792,1.089834515,172.2611484,3.553258206,2.1,1.089834515,0.234671491,0.054317805,-0.28183839,0.253630482,0,Other,1,1,1.9656651501640698,-1.0775348498359303
LiCuF3,4.999326,5.264514478,8.600587986,0.4097,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744313307,1.163120567,226.3565884,3.740808975,2.08,1.163120567,0.319175476,0.043146445,-0.116909684,0.550809926,0,Other,1,1,1.6472356043552574,1.2375356043552574
LiCuF3,5.021720012,5.202382152,7.843238743,1.3488,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744313307,1.163120567,204.430904,4.142019337,2.08,1.163120567,0.262258374,0.047774001,-0.251572894,0.365931172,0,Other,1,1,1.7091558598594545,0.3603558598594545
LiCuF3,5.056906814,5.056906814,14.611702,0.7299,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744313307,1.163120567,323.5946203,3.925081124,2.08,1.163120567,0.669324392,0.030181225,0.783048745,1.956884479,0,Other,1,1,1.5794459853291074,0.8495459853291074
LiCuF3,5.174564,5.283253897,7.918842472,0.1548,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744313307,1.163120567,215.5823002,3.927765668,2.08,1.163120567,0.253688814,0.045302802,-0.15272966,0.317093145,0,Other,1,1,1.6741309163691322,1.5193309163691322
LiCuF3,9.65586736,3.206197454,7.503504336,0.5237,0.9,0.82,0.705,0.98,1.9,3.98,0.61804922,1.235784,3.401189824,0.744313307,1.163120567,223.781673,3.783852119,2.08,1.163120567,0.483719598,0.043642905,0.69652321,-1.513318042,0,Other,1,1,1.6600932051902155,1.1363932051902155
LiFeF3,3.031441,7.838957,9.990446,3.3554,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,237.4063216,3.351239793,2.15,1.209219858,0.512392186,0.042341429,0.311358023,1.556383989,0,Other,1,1,1.8449379928949818,-1.510462007105018
LiFeF3,3.057776,5.393068,14.687126,3.468,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,242.2023678,3.284879166,2.15,1.209219858,0.79763633,0.041502992,0.170281045,2.777090832,0,Other,1,1,1.7936908433787389,-1.6743091566212611
LiFeF3,3.235396,6.303753058,6.304775741,3.2093,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,121.1386697,3.283862675,2.15,1.209219858,0.335487342,0.082980298,-0.760444312,0.679529294,0,Other,1,1,1.8957250583765308,-1.313574941623469
LiFeF3,3.997998,6.467314,9.913151,3.4736,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,256.3174898,3.103984486,2.15,1.209219858,0.437370638,0.039217468,0.157844345,1.210780243,0,Other,1,1,1.9181847290473537,-1.555415270952646
LiFeF3,4.927426,6.446867,7.373944,0.0069,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,234.2440977,3.396480508,2.15,1.209219858,0.197643122,0.042913025,0.094890003,0.231399842,0,Other,1,1,1.7550011101172442,1.7481011101172443
LiFeF3,4.990726,8.719738,10.589535,3.6432,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,460.8335114,3.452897814,2.15,1.209219858,0.351899995,0.021812917,1.462492784,0.850774851,0,Other,1,1,1.8293422235984371,-1.813857776401563
LiFeF3,5.04873,5.328973,8.092654,3.5185,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,217.7291806,3.654106031,2.15,1.209219858,0.273252421,0.04616801,-0.15544927,0.407406872,0,Other,1,1,1.7955354875881728,-1.7229645124118271
LiFeF3,5.069674022,5.069674022,4.831859,4.3867,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,108.8951382,3.65308096,2.15,1.209219858,0.027513326,0.092310117,-0.760474458,-0.358077657,0,Other,1,1,1.8765254292225824,-2.510174570777418
LiFeF3,5.075314974,5.075314974,7.169032,3.5861,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,102.6258024,3.876245026,2.15,1.209219858,0.209381931,0.097949275,-0.385166515,0.191151088,0,Other,1,1,1.8169797987859362,-1.7691202012140639
LiFeF3,5.166437229,5.07588953,4.831859052,3.7202,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,108.8944293,3.65310474,2.15,1.209219858,0.034441061,0.092310718,-0.721990912,-0.398042787,0,Other,1,1,1.8765254292225824,-1.8436745707774178
LiFeF3,5.204578,5.210010537,7.660117199,3.2235,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,180.5320106,3.305253911,2.15,1.209219858,0.235047907,0.055680557,-0.209436896,0.247377215,0,Other,1,1,1.7909581022055423,-1.4325418977944577
LiFeF3,5.264507365,5.264507365,5.586626321,3.5869,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,113.1645789,3.515258572,2.15,1.209219858,0.03462018,0.088827467,-0.49629172,-0.269478978,0,Other,1,1,1.8317989055140802,-1.7551010944859198
LiFeF3,5.272201,5.367768327,10.05507842,3.4526,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,239.5548929,3.321182474,2.15,1.209219858,0.39635935,0.041961668,0.254009103,0.777226305,0,Other,1,1,1.7574836877019286,-1.6951163122980712
LiFeF3,5.33027,5.353386,7.896101,3.5148,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,225.3151851,3.531078083,2.15,1.209219858,0.238122947,0.044613606,-0.072369685,0.244400497,0,Other,1,1,1.7433548490555626,-1.7714451509444376
LiFeF3,5.590433933,5.590433933,5.590433933,2.7983,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,124.8566785,3.186075113,2.15,1.209219858,0.0,0.080509293,-0.254244659,-0.418479262,0,Other,1,1,1.8242667364503935,-0.9740332635496063
LiFeF3,5.701385927,5.701385927,5.701385104,0.0107,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,112.6142628,3.532436709,2.15,1.209219858,8.34e-08,0.089261544,-0.154434384,-0.443311652,0,Other,1,1,1.7990538636355893,1.7883538636355893
LiFeF3,5.742143,9.248487,10.062567,3.4207,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,534.3840404,2.977654465,2.15,1.209219858,0.274906903,0.018810672,1.853817283,0.391923596,0,Other,1,1,1.877673503036645,-1.5430264969633551
LiFeF3,5.809004,4.040656,5.567039022,3.2084,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,122.9414233,3.235709701,2.15,1.209219858,0.186571192,0.081763515,-0.744374324,-0.435903648,0,Other,1,1,1.7898325739937262,-1.418567426006274
LiFeF3,6.105144,6.111730824,6.126761908,3.4167,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,228.6063995,3.480241645,2.15,1.209219858,0.00181214,0.04397131,0.214626918,-0.528902629,0,Other,1,1,1.7622249518541528,-1.6544750481458472
LiFeF3,6.132567,6.132567,6.132567,3.6062,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,230.6358979,3.44961699,2.15,1.209219858,1.77e-16,0.043584381,0.233448433,-0.539814211,0,Other,1,1,1.7622249518541528,-1.843975048145847
LiFeF3,6.293344583,6.293344583,6.453069,3.4694,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,241.2547621,3.297781586,2.15,1.209219858,0.014530164,0.041666008,0.403444324,-0.538085818,0,Other,1,1,1.8120372435079248,-1.657362756492075
LiFeF3,6.304264367,6.304264367,3.235396,4.2544,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,121.1396939,3.283834912,2.15,1.209219858,0.335487325,0.082979597,-0.099413799,-1.302823426,0,Other,1,1,1.6775950470782968,-2.5768049529217034
LiFeF3,6.542068769,6.542068769,5.87188933,3.1784,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,246.4151972,3.228719336,2.15,1.209219858,0.061235661,0.040793437,0.495408294,-0.78969903,0,Other,1,1,1.7247746378718558,-1.453625362128144
LiFeF3,6.555608,6.675088226,8.804832426,3.1318,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,369.9423849,3.225930082,2.15,1.209219858,0.172291333,0.027172131,1.014976928,-0.109425232,0,Other,1,1,1.788919897888627,-1.3428801021113732
LiFeF3,6.898029,7.909536889,16.50510541,2.624,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,894.241947,3.11394394,2.15,1.209219858,0.505763363,0.011240943,2.81843962,1.506473114,0,Other,1,1,2.0003029519262734,-0.6236970480737267
LiFeF3,6.967106,7.915190558,12.14921946,3.1951,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,641.2963372,3.101551755,2.15,1.209219858,0.306223883,0.015674693,2.154669325,0.449426402,0,Other,1,1,1.8802812447504118,-1.3148187552495882
LiFeF3,7.021042,7.236590737,7.87495474,3.4609,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,388.7074203,3.070196774,2.15,1.209219858,0.060190912,0.025860383,1.247327277,-0.547851746,0,Other,1,1,1.7778722504275597,-1.6830277495724404
LiFeF3,7.032361409,7.032361409,5.79063177,3.2461,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,246.4648568,3.228068789,2.15,1.209219858,0.108320343,0.040785218,0.845707897,-1.034378614,0,Other,1,1,1.8249784176950314,-1.4211215823049688
LiFeF3,7.093731828,7.093731828,5.715725277,3.4248,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,263.5711656,3.01856051,2.15,1.209219858,0.119919344,0.038138174,0.879275651,-1.08028989,0,Other,1,1,1.8007640515058772,-1.6240359484941227
LiFeF3,7.407518,3.205213,4.94479633,3.288,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,117.402627,3.38836333,2.15,1.209219858,0.407165652,0.085620937,-0.551383755,-1.196022395,0,Other,1,1,1.732890908032389,-1.5551090919676107
LiFeF3,7.539563428,7.539563428,5.022894,3.467,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,117.0124833,3.39966083,2.15,1.209219858,0.216843836,0.085906415,1.099524782,-1.44891796,0,Other,1,1,1.7781994825715568,-1.6888005174284433
LiFeF3,8.732069,8.732069,6.210444,3.162,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,473.5403248,3.360243976,2.15,1.209219858,0.184484044,0.021227596,2.171494287,-1.716983002,0,Other,1,1,1.8230713381363726,-1.3389286618636274
LiFeF3,8.811519,8.811519,6.203392,3.2462,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,481.6491405,3.303672507,2.15,1.209219858,0.189596531,0.020870219,2.229230064,-1.755188463,0,Other,1,1,1.8192574312239267,-1.4269425687760733
LiFeF3,8.814018324,8.814018324,8.814018046,3.2182,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,477.3069827,2.500295012,2.15,1.209219858,1.82e-08,0.021060079,2.645633448,-1.139950626,0,Other,1,1,1.9447622147674766,-1.2734377852325234
LiFeF3,8.980068,5.672869,10.26738351,3.3838,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,506.003275,3.144665465,2.15,1.209219858,0.28532165,0.019865727,1.786909752,-0.707424487,0,Other,1,1,1.8572613510672042,-1.5265386489327957
LiFeF3,10.57564346,10.57564346,10.57564346,3.1492,0.9,0.8525,0.705,0.98,1.83,3.98,0.61804922,0.15323635,3.401189824,0.72878189,1.209219858,910.0690275,3.49690183,2.15,1.209219858,0.0,0.011045451,4.230359569,-1.534220361,0,Other,1,1,1.9552292599806165,-1.1939707400193835
LiFeO3,4.914265618,4.914265618,9.708865561,0.3333,0.9,0.8525,1.26,0.98,1.83,3.44,0.61804922,0.15323635,1.461112979,0.723115422,0.676587302,204.4187674,3.599698685,1.61,0.676587302,0.425056152,0.150604077,-0.101159431,0.864893195,0,Other,1,1,1.5113188161753481,1.1780188161753482
LiFeO3,6.615945257,6.615945257,5.991670238,0.1985,0.9,0.8525,1.26,0.98,1.83,3.44,0.61804922,0.15323635,1.461112979,0.723115422,0.676587302,108.3022063,3.397188264,1.61,0.676587302,0.056247438,0.284262906,0.569155594,-0.795394988,0,Other,1,1,1.3945477503391441,1.1960477503391442
LiFeO3,8.69735631,8.69735631,9.89540604,0.3066,0.9,0.8525,1.26,0.98,1.83,3.44,0.61804922,0.15323635,1.461112979,0.723115422,0.676587302,633.7258104,3.483427483,1.61,0.676587302,0.076037889,0.048579842,2.73092964,-0.830972367,0,Other,1,1,1.4316981948809844,1.1250981948809844
LiGaBr3,6.590375716,7.98662599,10.43678705,2.9955,0.9,0.76,0.8825,0.98,1.81,2.96,0.61804922,0.30116615,3.3635883,0.767493579,0.861189802,548.3214908,3.832457538,1.15,0.861189802,0.233525735,0.024673899,1.767978838,0.19591325,0,Other,1,1,1.929131840371036,-1.0663681596289638
