formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag
SmGaO3,3.862136999999999,3.862136999999999,3.862136999999999,2.872,1.229,0.76,1.26,1.17,1.81,3.44,0.162,0.30116615,1.461112979,0.8714131667763665,0.6031746031746031,57.60803022854421,7.727382864072236,1.63,0.6031746031746031,0.0,0.6032497495139351,-1.8089892858363972,-0.031668655545068335,1
SmGdS3,3.96655604,7.40210746,15.38183537,0.6825000000000001,1.229,1.075,0.88,1.17,1.2,2.58,0.162,0.2123,2.07710426,0.7629224741984612,1.221590909090909,451.6241310208866,5.938867582409162,1.3800000000000001,1.221590909090909,0.6567852975893927,0.04770147224064924,1.3571976448766723,2.4680117241340565,0
SmGeO3,3.946684,3.946684,3.946684,0.0,1.229,0.77,1.26,1.17,2.01,3.44,0.162,1.232676413,1.461112979,0.8671204910779606,0.6111111111111112,61.47479159443134,7.320124011921715,1.4300000000000002,0.6111111111111112,0.0,0.5665016747798228,-1.7329323354896806,-0.050591142584478846,1
SmGePd3,4.714479,4.714479,4.714479,0.0,1.229,0.77,0.84625,1.17,2.01,2.2,0.162,1.232676413,0.5621412,0.9080556713278224,0.9098966026587888,104.78548230971651,8.59321247950223,0.1900000000000004,0.9098966026587888,0.0,0.16513487471176225,-1.0422378555973546,-0.22243155012612967,1
SmHoO3,5.765116,6.024105,8.446944,4.5947,1.229,1.041,1.26,1.17,1.23,3.44,0.162,0.338,1.461112979,0.7649954788736463,0.8261904761904761,293.35952797041665,8.225467010815883,2.21,0.8261904761904761,0.21930083233074946,0.12830220944726686,0.423707564279536,0.16264407066502912,0
SmIn3Pt,9.82521714,9.82521714,9.82521714,0.0,1.229,0.805,0.94,1.17,2.28,1.78,0.162,2.125105,0.299,0.8790522932768102,0.8563829787234044,948.4762739944872,9.66267781180884,0.4999999999999998,0.8563829787234044,0.0,0.021506427734488527,3.5552896373834195,-1.366267241705598,1
SmInO3,5.622973,5.952571,8.238917,2.9444,1.229,0.94,1.26,1.17,1.78,3.44,0.162,0.299,1.461112979,0.8001157258583,0.7460317460317459,275.7659939007913,7.543226160313635,1.66,0.7460317460317459,0.2157110126920279,0.1319683875632936,0.3112636573667567,0.17536277566803815,1
SmLuO3,5.699036,5.958661,8.299142,4.7782,1.229,1.001,1.26,1.17,1.27,3.44,0.162,0.23887,1.461112979,0.7785292334755683,0.7944444444444444,281.82743897260025,8.798590817220292,2.17,0.7944444444444444,0.21528260368762728,0.1316927149382097,0.3515194008502089,0.1581064356494452,0
SmLuSe3,4.07736948,11.488933607447828,11.77183871349825,0.7935000000000001,1.229,1.001,1.0133333333333334,1.17,1.27,2.55,0.162,0.23887,2.020604712,0.7872622443445737,0.9878289473684208,521.8042975042365,7.1564507343553,1.2799999999999998,0.9878289473684209,0.47878489820480646,0.04801208385664044,2.323764849210578,1.3654368851556562,0
SmMgS3,6.855687,6.855686661323576,17.754389,0.0,1.229,0.86,0.88,1.17,1.31,2.58,0.162,-0.42,2.07710426,0.8571916304930987,0.9772727272727272,722.6671575165008,3.734280216565725,1.27,0.9772727272727273,0.599925261530619,0.026296642807826936,2.614603129165261,1.8716049417735998,1
SmMgS3,6.966321516517164,6.966321516517164,6.822820184326127,0.210599999999999,1.229,0.86,0.88,1.17,1.31,2.58,0.162,-0.42,2.07710426,0.8571916304930987,0.9772727272727272,271.2697787767995,3.316061329112147,1.27,0.9772727272727273,0.011975237348632133,0.07005468945287587,0.9606917397416319,-0.7602987175421441,1
SmMgSe3,6.991373,6.991373074471494,19.476678,0.0,1.229,0.86,1.0133333333333334,1.17,1.31,2.55,0.162,-0.42,2.020604712,0.8465170360452416,0.8486842105263157,824.4617063966383,4.973328984440144,1.2399999999999998,0.8486842105263157,0.6463106625914365,0.028522668187758178,2.9886070847140696,2.215845218606685,1
SmMgSe3,7.365345897195935,7.365345897195935,6.893110344365597,0.0,1.229,0.86,1.0133333333333334,1.17,1.31,2.55,0.162,-0.42,2.020604712,0.8465170360452416,0.8486842105263157,297.0645538631464,4.600929604537901,1.2399999999999998,0.8486842105263157,0.03782572395890045,0.07916073250495463,1.2674458054106499,-0.9272209529604332,1
SmMgSe3,8.590458495334053,11.936868,7.771778929029891,0.0,1.229,0.86,1.0133333333333334,1.17,1.31,2.55,0.162,-0.42,2.020604712,0.8465170360452416,0.8486842105263157,560.5813376025875,4.876270430881663,1.2399999999999998,0.8486842105263157,0.23393122987258624,0.04194903773577866,3.5414144766797646,-1.4509220960169178,1
SmMnO3,3.895077,3.895077,3.895077,0.0,1.229,0.8775,1.26,1.17,1.55,3.44,0.162,-0.52,1.461112979,0.8235109225208235,0.6964285714285714,59.09464695105582,7.117536561204043,1.89,0.6964285714285714,0.0,0.6048523356192229,-1.7793570582656861,-0.0390409658940837,1
SmMnO3,5.35857691,5.63273957,7.66998512,0.2744,1.229,0.8775,1.26,1.17,1.55,3.44,0.162,-0.52,1.461112979,0.8235109225208235,0.6964285714285714,231.50675196280685,7.267318238962783,1.89,0.6964285714285714,0.20301003924963562,0.15439521710659201,0.00473500985396161,0.16541250461079932,1
SmNiGe3,4.13327889,4.101477119950204,10.992976368494046,0.0,1.229,0.74,0.77,1.17,1.91,2.01,0.162,1.1571612,1.232676413,0.9362383731277576,0.961038961038961,183.0875319113596,7.744995016288582,0.09999999999999987,0.961038961038961,0.6193648321600158,0.08307581784077088,-0.4874551943368627,1.5288640122801544,1
SmNiO3,3.74007269,3.74008343,3.74006907,0.0,1.229,0.74,1.26,1.17,1.91,3.44,0.162,1.1571612,1.461112979,0.8801272984441302,0.5873015873015873,52.31677393065495,8.158840690326429,1.53,0.5873015873015873,1.996857150350313e-06,0.6615593271145581,-1.918792766183084,-0.0043508021213229725,1
SmNiO3,5.286820540067558,5.44978590002765,7.5308864900905155,0.0,1.229,0.74,1.26,1.17,1.91,3.44,0.162,1.1571612,1.461112979,0.8801272984441302,0.5873015873015873,216.98020304035128,7.868814167394936,1.53,0.5873015873015873,0.20548370205880429,0.15951063402743745,-0.11127749507323381,0.17114515631921823,1
SmPuO3,4.353633,4.353633,4.353633,0.0,1.229,0.9675,1.26,1.17,1.28,3.44,0.162,-0.5,1.461112979,0.7902377539341235,0.7678571428571429,82.5192836183423,8.90159294072665,2.16,0.7678571428571429,0.0,0.44482649899947063,-1.3668483835263279,-0.14167050883284898,0
SmRhO3,5.29624651,5.8243809,7.70683536,0.7331000000000001,1.229,0.745,1.26,1.17,2.28,3.44,0.162,1.142892,1.461112979,0.8779324672759404,0.5912698412698413,237.73550180216748,8.417087719860298,1.1600000000000001,0.5912698412698413,0.20190443925065815,0.1457303987832495,0.057526563712633726,0.1900517559039487,1
SmSbO3,4.269023,4.269023,4.269023,0.0,1.229,0.8300000000000001,1.26,1.17,2.05,3.44,0.162,1.04740119,1.461112979,0.8422270798508423,0.6587301587301588,77.80105459668391,6.832410945909324,1.3900000000000001,0.6587301587301588,0.0,0.4538286454378386,-1.4429620075323322,-0.12273392174632311,1
SmSbTe3,4.4038742086551474,4.4038742086551474,10.838103956911466,0.8487999999999991,1.229,0.8300000000000001,1.2933333333333332,1.17,2.05,2.1,0.162,1.04740119,1.9708757,0.8401075586365545,0.6417525773195878,176.95446119676572,6.145763368397908,0.050000000000000266,0.6417525773195878,0.5672654267815915,0.21110871206665568,-0.29993482382609726,1.3662522578863103,1
SmScO3,5.52626673,5.7843165800000005,7.97599084,4.366899999999999,1.229,0.885,1.26,1.17,1.36,3.44,0.162,0.17938023,1.461112979,0.8206315137008207,0.7023809523809523,254.95794113861217,6.338811595774986,2.08,0.7023809523809523,0.2093768982235771,0.14048092985720773,0.17164204600394395,0.1613466834688526,1
SmScS3,6.45689741,7.10807002,9.55313825,1.8487,1.229,0.885,0.88,1.17,1.36,2.58,0.162,0.17938023,2.07710426,0.8450501059818649,1.005681818181818,438.45158688597496,4.416134161166416,1.22,1.0056818181818181,0.21183869006127973,0.043888294061243886,1.255614017306324,0.08600720900013062,1
SmSi3Ir,4.21883581,4.21883581,5.7377661883118,0.0,1.229,0.765,0.54,1.17,2.2,1.9,0.162,1.56405712,1.38952128,0.9586672953009586,1.4166666666666663,87.23604944251882,8.124779907079963,0.30000000000000027,1.4166666666666665,0.18559318054030335,0.13331467485065798,-1.2469123701497529,0.24712871913224335,1
SmSi3Ni,3.956884494503533,4.01565305,10.736463504048125,0.0,1.229,0.74,0.54,1.17,1.91,1.9,0.162,1.1571612,1.38952128,0.9773912659123056,1.3703703703703702,167.68164443983315,5.809252994835719,0.010000000000000009,1.3703703703703702,0.6249405047543204,0.06829569566171442,-0.6256529726034253,1.5448872797616593,1
SmSi3Os,5.785105781996583,5.785105781996583,5.785105781996583,0.0,1.229,0.673,0.54,1.17,2.2,1.9,0.162,1.07766124,1.38952128,1.0313774281679728,1.2462962962962962,88.02160355719296,8.014784803368045,0.30000000000000027,1.2462962962962962,1.8803320205373859e-16,0.1253256918409492,-0.07912138785541245,-0.46204882106863226,1
SmSi3Pt,4.320298,4.320298,5.687626758444246,0.0,1.229,0.805,0.54,1.17,2.28,1.9,0.162,2.125105,1.38952128,0.9301567437678446,1.4907407407407407,89.54639253865015,7.968321748746902,0.3799999999999999,1.4907407407407407,0.1652879718721412,0.133334919678071,-1.179712258191366,0.18862622144598068,1
SmSi3Rh,5.722168258866891,5.722168258866891,5.722168258866891,0.0,1.229,0.745,0.54,1.17,2.28,1.9,0.162,1.142892,1.38952128,0.9735881870566157,1.3796296296296295,86.20219627028747,6.501788714055651,0.3799999999999999,1.3796296296296295,0.0,0.13325152696689643,-0.13573884408236553,-0.4479627569183471,1
SmSiO3,3.768474,3.768474,3.768474,0.0,1.229,0.54,1.26,1.17,1.9,3.44,0.162,1.38952128,1.461112979,0.977919220493478,0.4285714285714286,53.517592677572,7.026074818066906,1.54,0.4285714285714286,0.0,0.6273233420549629,-1.8932468247239311,-0.01070591406905808,1
SmSn3Ru,9.71524129000766,9.715214030004423,9.715225830004794,0.0,1.229,0.6609999999999999,0.83,1.17,2.2,1.96,0.162,1.046272,1.1120702,0.9766282750724052,0.7963855421686746,916.9778901454858,8.801757391497667,0.2400000000000002,0.7963855421686746,1.407161189048508e-06,0.01763490201711415,3.456344904730959,-1.3416558008801933,1
SmTiO3,3.913789,3.913789,3.913789,0.0,1.229,0.8516666666666667,1.26,1.17,1.54,3.44,0.162,0.075545,1.461112979,0.8335854444616859,0.6759259259259259,59.95041928908818,6.820078468672492,1.9,0.6759259259259259,0.0,0.5921702356134296,-1.7625240818751846,-0.04322890369768949,1
SmTiO3,5.435781,5.7483,7.790579,0.0,1.229,0.8516666666666667,1.26,1.17,1.54,3.44,0.162,0.075545,1.461112979,0.8335854444616859,0.6759259259259259,243.42832611817204,6.71847143348329,1.9,0.6759259259259259,0.20220263205230316,0.14583698816673205,0.09513902231430754,0.15645578621200604,1
SmTlO3,5.702096,6.071963,8.641722,1.166699999999999,1.3325,1.229,1.26,1.62,1.17,3.44,0.32005319,0.162,1.461112979,0.7366216160157025,0.9753968253968256,299.2016143348699,8.940700349866306,2.27,0.9753968253968255,0.23527951368168165,0.1431263347575674,0.448603862904363,0.2320597077806711,0
SmTmO3,5.731255,5.992965,8.403303,4.9205000000000005,1.229,1.095,1.26,1.17,1.25,3.44,0.162,1.02922,1.461112979,0.7474541812689003,0.8690476190476191,288.6300180537114,8.452390361659015,2.19,0.8690476190476191,0.2195474838955692,0.1330868146265467,0.3926914150275107,0.16777701581939972,0
SmVO3,3.904088,3.904088,3.904088,0.0,1.229,0.7775000000000001,1.26,1.17,1.63,3.44,0.162,0.527662,1.461112979,0.8639286365095755,0.6170634920634921,59.5057310357224,6.9568406930946685,1.81,0.6170634920634921,0.0,0.5861956040948075,-1.7712509258236806,-0.04105772025215818,1
SmVO3,5.36908064,5.69279481,7.64646575,1.5136,1.229,0.7775000000000001,1.26,1.17,1.63,3.44,0.162,0.527662,1.461112979,0.8639286365095755,0.6170634920634921,233.7147945600508,7.085078065698469,1.81,0.6170634920634921,0.19757151804226705,0.14925027753271236,0.02694835972495062,0.15254521647718977,1
SmVSb3,6.037017,6.270428,13.090781,0.0,1.229,0.7775000000000001,0.8300000000000001,1.17,1.63,2.05,0.162,0.527662,1.04740119,0.9058493052149028,0.9367469879518072,495.5473313770012,7.594275304023907,0.41999999999999993,0.9367469879518072,0.47327863528674424,0.03416387910908121,1.35316460511957,1.1353168035724004,1
SmVSb3,6.256508,9.011929,9.677231,0.0,1.229,0.7775000000000001,0.8300000000000001,1.17,1.63,2.05,0.162,0.527662,1.04740119,0.9058493052149028,0.9367469879518072,545.6333078593692,6.897164829279933,0.41999999999999993,0.9367469879518072,0.21811400524148403,0.031027832938591692,1.8983529399584214,0.10201130374330596,1
SmVSb3,10.530323,6.919452,8.419677,0.0,1.229,0.7775000000000001,0.8300000000000001,1.17,1.63,2.05,0.162,0.527662,1.04740119,0.9058493052149028,0.9367469879518072,613.4918883591788,6.134266698646247,0.41999999999999993,0.9367469879518072,0.2103656238087191,0.02759583206107501,2.530579822364852,-1.8414512946961092,1
SmYO3,5.879084,6.009628,8.508557,4.2852,1.229,1.04,1.26,1.17,1.22,3.44,0.162,0.3112922,1.461112979,0.7653280856035914,0.8253968253968255,300.61674476601416,6.347127174516112,2.2199999999999998,0.8253968253968255,0.21795275803273625,0.12515959738246316,0.47082571009430696,0.13121269410414452,0
SnBO3,3.492841,3.492841,3.492841,0.0,0.83,0.41,1.26,1.96,2.04,3.44,1.1120702,0.27972325,1.461112979,0.8850756760877115,0.3253968253968253,42.61244452154257,6.9176403743407615,1.4,0.32539682539682535,0.0,0.6528904382505605,-2.141201280765142,0.05098358254387629,1
SnBO3,5.201150461215768,5.201150461215768,12.49287573503787,2.417099999999999,0.83,0.41,1.26,1.96,2.04,3.44,1.1120702,0.27972325,1.461112979,0.8850756760877115,0.3253968253968253,292.2274095201998,4.034906474455163,1.4,0.32539682539682535,0.5516287923017019,0.09520413442488707,0.5534456547873166,1.390274416832264,1
SnCCl3,4.997462695737608,4.997462695737608,4.997462638587407,0.0,0.83,0.3,0.7799999999999999,1.96,2.55,3.16,1.1120702,1.262122611,3.61272528,1.0542720938760544,0.3846153846153846,119.77525694766496,3.286823287048542,0.6100000000000003,0.38461538461538464,6.60248731716874e-09,0.07072904407828078,-0.78767085584134,-0.2857662214426748,1
SnCCl3,5.269071999999999,5.269071999999999,5.269071999999999,0.0,0.83,0.3,0.7799999999999999,1.96,2.55,3.16,1.1120702,1.262122611,3.61272528,1.0542720938760544,0.3846153846153846,146.2858768609199,2.691169593371588,0.6100000000000003,0.38461538461538464,0.0,0.057911191496586474,-0.5433360345553787,-0.34655516012586457,1
SnCCl3,7.183292848041001,7.183292848041001,3.890799508574684,0.787,0.83,0.3,0.7799999999999999,1.96,2.55,3.16,1.1120702,1.262122611,3.61272528,1.0542720938760544,0.3846153846153846,166.0981478357188,2.370165524887018,0.6100000000000003,0.38461538461538464,0.3123539150657373,0.05100351532226428,0.6558339886853107,-1.55235847094813,1
SnGeO3,3.864235,3.864235,3.864235,0.0,0.83,0.77,1.26,1.96,2.01,3.44,1.1120702,1.232676413,1.461112979,0.7281164428898905,0.6111111111111112,57.70196318386117,6.887929191489851,1.4300000000000002,0.6111111111111112,1.407512695796729e-16,0.5102925672326312,-1.8071019630239082,-0.03213820949504545,0
SnGeO3,7.076874082384467,7.076874082384467,7.076874023014681,2.5994,0.83,0.77,1.26,1.96,2.01,3.44,1.1120702,1.232676413,1.461112979,0.7281164428898905,0.6111111111111112,157.20695864987837,5.056354248358174,1.4300000000000002,0.6111111111111112,4.843545592075212e-09,0.18730012450042438,1.0829299762969498,-0.7511598493388135,0
SnGeO3,7.15438283,11.747972558703031,13.32631947836365,2.281099999999999,0.83,0.77,1.26,1.96,2.01,3.44,1.1120702,1.232676413,1.461112979,0.7281164428898905,0.6111111111111112,970.7966069728828,4.912835917624815,1.4300000000000002,0.6111111111111112,0.29846480910081424,0.03033064054402671,3.8168683552319416,0.4585160840798274,0
SnGeS3,10.73326962,6.844584746913787,7.536298493562893,1.6591,0.83,0.77,0.88,1.96,2.01,2.58,1.1120702,1.232676413,2.07710426,0.7329304359007329,0.875,531.9924307893194,3.590124056442368,0.5700000000000003,0.875,0.2478068506258985,0.02419404057985879,2.438790155454086,-2.1294388271968896,0
SnHgO3,4.081489,4.081489,4.081489,0.0,1.245,0.83,1.26,2.0,1.96,3.44,-0.52,1.1120702,1.461112979,0.847641155092953,0.6587301587301587,67.99169860966235,8.970404073787693,1.48,0.6587301587301587,0.0,0.5238288051478946,-1.611664198341242,-0.08076188625779322,1
SnHgO3,5.767216749078362,5.767216749078362,5.76721663839499,0.0,1.245,0.83,1.26,2.0,1.96,3.44,-0.52,1.1120702,1.461112979,0.847641155092953,0.6587301587301587,132.32972520759614,9.218080204353802,1.48,0.6587301587301587,1.108040120670799e-08,0.26914595482459847,-0.09521405553609051,-0.45804509788430947,1
SnNF3,5.790100398038104,5.790100398038104,5.790100743354299,0.0,0.83,0.63,0.705,1.96,3.04,3.98,1.1120702,-0.07,3.401189824,0.8131631782760941,0.8936170212765958,151.88175218169147,4.148280260991907,0.94,0.8936170212765958,3.4432631661253316e-08,0.051657156613317635,-0.07462826686549327,-0.46316658591020143,1
SnNF3,6.234929741292119,6.234929741292119,6.805481066703367,0.0,0.83,0.63,0.705,1.96,3.04,3.98,1.1120702,-0.07,3.401189824,0.8131631782760941,0.8936170212765958,193.5262691375251,3.255620425010341,0.94,0.8936170212765958,0.05126881579140597,0.04054116009222142,0.4161322637609929,-0.42801283019827746,1
SnNF3,6.79242556038283,3.6471112816804734,6.402005476243909,1.762299999999999,0.83,0.63,0.705,1.96,3.04,3.98,1.1120702,-0.07,3.401189824,0.8131631782760941,0.8936170212765958,146.45036468016409,4.302127044587085,0.94,0.8936170212765958,0.3053865612906056,0.053572959523107304,-0.3881164937466392,-0.6220460101447717,1
SnNF3,7.067764271608455,7.067764271608455,7.067764115016078,0.6753,0.83,0.63,0.705,1.96,3.04,3.98,1.1120702,-0.07,3.401189824,0.8131631782760941,0.8936170212765958,203.9714209168624,3.088903689291743,0.94,0.8936170212765958,1.279169032429635e-08,0.0384650919422316,1.0747349400315944,-0.7491210030690584,1
SnPO3,7.354480957904914,7.354480957904914,4.858219902056513,0.5198,0.83,0.55,1.26,1.96,2.19,3.44,1.1120702,0.74660911,1.461112979,0.8166167840146288,0.4365079365079365,195.39734301346112,3.359908743902649,1.25,0.43650793650793657,0.2209644198091488,0.144472138176772,0.9362686713709967,-1.4026760405010432,1
SnPS3,6.750296,6.762189303735367,7.201777086123744,1.0053,0.83,0.55,0.88,1.96,2.19,2.58,1.1120702,0.74660911,2.07710426,0.8456889645008457,0.625,270.7432356763062,3.016077494444856,0.3900000000000001,0.625,0.03726391253476579,0.04305051404641292,0.865199208941628,-0.5720664715852269,1
SnPS3,7.57141576,6.596566975487068,11.859499654632444,2.1301,0.83,0.55,0.88,1.96,2.19,2.58,1.1120702,0.74660911,2.07710426,0.8456889645008457,0.625,491.6797092754763,3.321603737114868,0.3900000000000001,0.625,0.3227236220256527,0.023705748377596224,1.8513245546436587,0.19945971930405962,1
SnPS3,7.731397,6.630607,11.40735239731696,1.8226,0.83,0.55,0.88,1.96,2.19,2.58,1.1120702,0.74660911,2.07710426,0.8456889645008457,0.625,484.4699850693268,3.371034759891824,0.3900000000000001,0.625,0.29120506761621456,0.024058529588342203,1.8518646320783498,0.02543813420354749,1
SnPS3,7.856394744707588,7.856394744707588,7.856394760375652,1.032599999999999,0.83,0.55,0.88,1.96,2.19,2.58,1.1120702,0.74660911,2.07710426,0.8456889645008457,0.625,269.0871249796568,3.034640100146826,0.3900000000000001,0.625,1.1514137666952173e-09,0.04331547067268744,1.7841726616195952,-0.9256245628336172,1
SnPSe3,7.729164,7.764426999999999,11.068819327766851,0.5105000000000001,0.83,0.55,1.0133333333333334,1.96,2.19,2.55,1.1120702,0.74660911,2.020604712,0.8338786970381473,0.5427631578947368,604.3096101075289,4.248843425929607,0.3599999999999999,0.5427631578947368,0.21662782486280294,0.02675410547001306,2.212964080296578,-0.11039997599323022,1
SnPSe3,7.87900693,6.919610534528547,12.235921338658214,1.497399999999999,0.83,0.55,1.0133333333333334,1.96,2.19,2.55,1.1120702,0.74660911,2.020604712,0.8338786970381473,0.5427631578947368,550.5226376276487,4.663962457921832,0.3599999999999999,0.5427631578947368,0.31441143366341745,0.02936802583637718,2.144623182055399,0.14609460808304928,1
SnPSe3,7.895084,6.959541,11.993902183696514,1.348599999999999,0.83,0.55,1.0133333333333334,1.96,2.19,2.55,1.1120702,0.74660911,2.020604712,0.8338786970381473,0.5427631578947368,544.1465559382784,4.7186128187544725,0.3599999999999999,0.5427631578947368,0.2992003524435206,0.02971214807650676,2.1268470362447363,0.08036259625188932,1
